committee,seqId,daon,decentruth,seenfeed,deepthought
2.967291119s,16516,2.673105751s,8.63915809s,5.794580469s,589.2151916725146s
2.398318884s,16517,2.749743065s,8.59291115s,6.673447501s,674.762692422885s
2.340882012s,16518,2.670887461s,9.225237816s,6.716307872s,642.2122506817412s
2.608958131s,16519,2.624462585s,8.92078003s,6.227917222s,663.8090387697637s
3.094610417s,16520,2.40843048s,9.741446745s,7.077876931s,582.1380296664591s
2.712953371s,16521,2.332836804s,9.303023404s,6.215955324s,598.2731241378865s
2.911019365s,16522,2.916846077s,9.253491392s,5.802523797s,531.9038650101828s
3.058926502s,16523,2.300172862s,7.758025533s,6.210464398s,583.4655932558254s
2.432398354s,16524,2.408308122s,8.825274942s,6.558480144s,565.8693251762884s
2.799626106s,16525,2.710107287s,9.136488145s,7.064657118s,657.303652047502s
2.413866899s,16526,2.710077096s,8.661157678s,6.429508077s,558.1208760729286s
2.699910743s,16527,2.809031093s,9.057836491s,6.614942497s,591.9307747395068s
2.253486444s,16528,2.529232713s,8.94054817s,6.395112619s,624.7580587838886s
2.74393958s,16529,2.768849923s,9.002765574s,6.538579914s,577.5584977570592s
2.76064818s,16530,2.562370872s,9.58936038s,6.70469003s,598.1648041570264s
2.681091259s,16531,2.864909657s,9.633398954s,6.450417429s,536.2656895566224s
2.602511148s,16532,2.584517377s,9.424192458s,6.372692135s,504.5161023239616s
2.473991974s,16533,2.757130745s,7.915566919s,5.495171046s,617.6638135137279s
2.625602067s,16534,3.008846375s,9.082040036s,6.350571279s,576.4228097623557s
2.339438484s,16535,2.825934499s,9.867492609s,6.534693464s,596.1174614482188s
2.669574776s,16536,2.73956782s,8.796150422s,6.762893157s,585.9745007375471s
2.214496834s,16537,3.027619733s,9.036434672s,6.203237938s,624.2200760371322s
2.79307906s,16538,2.441401107s,8.738589006s,6.441583916s,537.8002657418538s
2.530827944s,16539,2.562138501s,9.453955298s,6.423976753s,634.7483170924222s
2.570974951s,16540,2.524204375s,9.038598473s,6.612946772s,513.5659003221813s
2.836656612s,16541,3.140728487s,9.039593188s,6.657623587s,629.9027856704984s
2.59424238s,16542,2.716332159s,9.53363036s,6.274922679s,568.0780011859624s
2.932722729s,16543,3.05374749s,10.093124304s,6.04706684s,625.1069322571502s
2.464289109s,16544,3.137571538s,8.970685317s,6.259006613s,644.3742127268694s
2.681863761s,16545,2.810907381s,9.293743778s,6.272637817s,565.403165393549s
2.750595038s,16546,2.97013666s,8.756557841s,6.065872898s,505.41885014362845s
2.435009116s,16547,2.541234478s,8.603734332s,6.785338863s,505.3912484218167s
2.984213812s,16548,2.374806566s,9.204130335s,6.233417549s,558.0508816391584s
2.635107259s,16549,2.478462512s,9.954960566s,6.14802953s,512.8661660818369s
2.478627662s,16550,2.448527499s,8.811927152s,6.842762562s,652.2687567310849s
2.828716445s,16551,2.326262718s,9.624772259s,6.880185672s,531.0800176176524s
2.793206981s,16552,2.496318148s,9.030064661s,5.987170345s,669.9912414862981s
2.644380193s,16553,2.735805125s,9.763736447s,6.003622052s,522.4534654498258s
2.349449345s,16554,2.579773132s,8.964438398s,6.681656847s,568.9465827874556s
2.870329714s,16555,2.401944674s,8.072348111s,7.105970756s,648.4872729105575s
2.697382099s,16556,2.974250175s,8.209463579s,6.851431555s,526.7177200007885s
2.456928595s,16557,2.882020293s,8.767299725s,6.253576477s,630.8922038124138s
2.288525267s,16558,2.671915652s,9.364599741s,6.729059339s,600.8046876929559s
2.995703705s,16559,2.68720521s,8.895111008s,6.156065359s,607.0463597340041s
2.281839397s,16560,2.946246008s,8.395547529s,6.48788779s,612.2820446617869s
2.385354282s,16561,2.426159114s,9.521127333s,6.304198423s,670.3409857211404s
2.544850025s,16562,3.032691971s,8.747900659s,6.805181933s,544.9329471638413s
2.592464555s,16563,2.702776083s,8.874205505s,5.901125833s,601.8204689148155s
2.727749667s,16564,2.65004233s,8.284695619s,6.416455043s,586.8358955967998s
2.445807535s,16565,2.882872197s,8.549389522s,5.981607024s,638.6643464869874s
2.300990934s,16566,3.029314361s,9.339287331s,6.139034487s,586.5599616752402s
2.615734922s,16567,2.804341579s,8.973185006s,6.818691498s,515.5290883808796s
2.261023084s,16568,2.556947875s,8.67247314s,6.302998684s,628.2655271411534s
2.862618781s,16569,2.791966723s,9.949968051s,6.147826816s,587.9715583764984s
2.566116626s,16570,2.342123428s,10.401004546s,6.198907237s,645.9533349370663s
3.020865087s,16571,2.944367917s,10.271275332s,5.712505204s,632.5874011499965s
2.240738538s,16572,2.415862091s,7.388380987s,6.903418532s,607.5104755381357s
2.742936048s,16573,2.665819302s,9.271101932s,5.684410451s,541.2127950108015s
2.91850643s,16574,2.276557153s,8.508820819s,6.688994291s,672.4489319292635s
2.216246853s,16575,2.742250665s,9.285390615s,6.206356379s,502.4368576761231s
2.654274732s,16576,2.34765119s,10.418381417s,6.261964113s,548.3456880532862s
2.430602685s,16577,2.914018691s,8.977184987s,6.494172997s,592.7273092546955s
2.086129136s,16578,2.74224188s,8.699213946s,6.461118775s,673.0190928123795s
2.52076523s,16579,2.465112371s,8.018950137s,6.120907748s,579.0378191261402s
2.632313571s,16580,2.355356707s,8.316696751s,6.414830635s,614.2386508742386s
2.676567721s,16581,2.516653812s,9.764843658s,6.189155448s,671.247065969263s
2.706832915s,16582,2.346970121s,8.862485505s,6.353372943s,628.3861386517783s
2.496851346s,16583,2.806928212s,9.602333771s,7.007657229s,538.4536167304029s
2.679839644s,16584,2.91906312s,9.26307859s,6.541213828s,609.1409405436727s
2.602606089s,16585,2.484560983s,8.993117746s,5.766329534s,579.9390367015669s
2.691894742s,16586,2.603510736s,9.310506298s,6.257799173s,637.0433641571319s
2.641850934s,16587,2.538571649s,8.28456632s,6.649472638s,521.7391453320098s
2.547159573s,16588,2.744053598s,9.21503946s,6.627454774s,630.6694920929386s
2.770867825s,16589,3.289002313s,8.493970556s,6.343499484s,509.70314353759255s
2.54480444s,16590,2.799165818s,8.759771934s,5.90179891s,628.5290943371917s
2.737858059s,16591,2.871065759s,8.669888303s,6.153887451s,553.3590210032706s
2.182701889s,16592,2.491255451s,8.880824824s,6.939334914s,566.4143068330555s
2.795760683s,16593,2.892708608s,9.465353578s,5.94608763s,641.1023604115585s
2.512706146s,16594,2.63662782s,7.88847907s,6.523754121s,626.5072276069916s
2.300362966s,16595,2.638907822s,9.16896041s,6.247738011s,524.2539757363287s
2.523055191s,16596,2.481229375s,9.141199181s,5.828421966s,606.6237753522062s
2.7373715s,16597,2.315424713s,8.683252992s,6.306566867s,558.200969693356s
2.743914151s,16598,2.466923701s,8.159379457s,6.385034717s,527.7901017935665s
2.781169876s,16599,2.889205654s,8.49731242s,6.229006269s,631.5729032942578s
2.371462552s,16600,2.835229565s,9.293084438s,6.316759902s,607.915002021283s
2.285766013s,16601,2.370651361s,9.954161229s,5.908131658s,665.3591330596537s
2.63181205s,16602,3.076935655s,9.436368942s,7.087860054s,610.6521038377867s
2.741422724s,16603,3.114660807s,9.870834719s,6.966599145s,615.7270274741259s
2.519175477s,16604,3.031386845s,8.103524898s,6.40365097s,679.0146150969111s
2.155830472s,16605,2.714618694s,8.756522943s,6.562764176s,578.5880653419196s
3.118125244s,16606,2.987041253s,9.16894268s,7.117894409s,595.1970834169717s
2.76214967s,16607,2.626388145s,8.749914413s,6.498978544s,640.1404000094394s
2.555619626s,16608,2.589878803s,9.59006981s,6.649680268s,655.3575141308133s
2.672323515s,16609,2.674071009s,10.110698318s,5.870348874s,538.6454451447247s
3.09085765s,16610,2.245900239s,8.91899036s,6.544340622s,558.4997191241206s
2.720660226s,16611,2.744798489s,10.429382058s,6.074916565s,558.7299945997762s
2.341815501s,16612,2.332648536s,9.945472673s,6.534015088s,516.0602951358621s
2.327934577s,16613,2.496988824s,8.432260718s,6.479980353s,587.0779194907255s
2.402232601s,16614,2.626747791s,9.0665175s,6.286856605s,603.4819558177561s
2.403933036s,16615,3.090801874s,9.305418497s,6.320068297s,524.6377438621677s
3.049414484s,16616,2.630068243s,9.638585082s,6.59645488s,559.0078427521962s
2.198353513s,16617,3.093120973s,9.820702108s,6.048152384s,632.5778429451328s
2.255235842s,16618,2.520267819s,8.38348596s,6.068342875s,530.3462762937293s
2.730660802s,16619,2.524842997s,9.331419097s,5.992634202s,621.6307296788959s
2.753487729s,16620,2.45480183s,8.531830991s,6.050460994s,603.1904458779682s
2.661232409s,16621,2.444126479s,9.74194384s,5.866323781s,678.6528137433387s
2.701655652s,16622,2.719974479s,9.391564982s,6.676847043s,568.2697021417276s
3.138773608s,16623,2.52950732s,9.107037057s,6.39247082s,504.53271100984506s
2.660495884s,16624,2.598595115s,9.442364577s,6.113770346s,667.9727560861228s
2.994342941s,16625,2.782097001s,8.432461019s,5.923202642s,606.0039732778869s
2.774183193s,16626,2.617592189s,9.466488756s,6.383571127s,583.5740442535605s
2.415108629s,16627,2.73312014s,9.248979441s,6.499546442s,506.2206520308868s
2.888695702s,16628,2.744261762s,10.485258891s,7.048628091s,586.6841609620844s
2.525620634s,16629,2.842833836s,7.915160261s,5.830019738s,554.5376531472332s
2.670022299s,16630,2.442961837s,8.985943079s,6.590131325s,643.2602985501999s
2.710496125s,16631,2.657436694s,9.384897642s,5.798396105s,646.7561257913558s
2.679673302s,16632,2.65407808s,9.61284087s,7.1386786s,615.1306855776891s
2.420602119s,16633,2.493925049s,9.173677539s,6.972000035s,512.2304160844945s
2.507486898s,16634,2.628366749s,9.565007917s,6.120434635s,599.3613381136344s
2.871583175s,16635,2.383592757s,9.634914956s,6.043408526s,637.9776397064313s
2.513296708s,16636,2.877928873s,8.034011008s,6.296037074s,668.6789248045332s
2.855871827s,16637,2.201037155s,8.156854448s,5.938247026s,576.7936382140822s
2.631932136s,16638,2.361089877s,9.584023776s,5.828236681s,665.6618316173015s
2.792823414s,16639,2.978730107s,8.423120022s,6.125979155s,520.6936412939854s
2.760998574s,16640,2.87558752s,9.763018015s,5.739907976s,564.9698961283987s
2.544155159s,16641,2.375401422s,8.624731385s,6.38355883s,521.8807506773879s
2.832863767s,16642,2.322109604s,9.68530837s,6.714579973s,664.0987555524064s
2.478126123s,16643,2.321028799s,9.435202781s,6.57679878s,638.2167458843595s
2.617225942s,16644,2.354119298s,9.161067208s,6.241728954s,556.7299022060673s
2.983907167s,16645,2.533028784s,9.214127243s,6.683519192s,604.8829282568208s
2.432672018s,16646,2.75501136s,10.012150761s,6.340212916s,547.2971246027789s
2.296659063s,16647,2.587482853s,8.270556964s,5.862976441s,583.2708704657803s
2.825417493s,16648,2.537469631s,8.837222312s,6.230579278s,578.4497890705371s
2.585655416s,16649,2.710520475s,8.552419438s,6.821330115s,668.1558700998978s
2.213357174s,16650,2.652877274s,9.59107667s,6.66898467s,543.5753011171046s
2.929731804s,16651,2.346320817s,9.566464513s,6.041426019s,528.1502314587106s
2.396636822s,16652,2.536138505s,9.924117176s,6.948972175s,550.2231851753847s
2.575259061s,16653,2.603283549s,9.84106037s,5.464075097s,599.641065149976s
2.401451906s,16654,2.456605525s,8.829129358s,6.612290363s,607.6190330237107s
2.148420284s,16655,2.473304756s,9.333969268s,6.404862219s,665.6714750973588s
2.916475104s,16656,2.319704231s,9.257541288s,5.375529819s,587.6276031037635s
2.629764111s,16657,2.724907816s,8.590068651s,6.420352133s,522.088548769309s
2.110306453s,16658,2.605411053s,9.311915204s,5.981495041s,505.98150628877994s
2.553095s,16659,2.708102887s,10.337071876s,6.641966689s,633.6986929988493s
2.160039114s,16660,2.6836158s,9.040692765s,6.166866744s,617.8782790377296s
2.754785115s,16661,2.484006971s,7.987136226s,6.055547723s,587.9234524066287s
2.391075071s,16662,2.509517412s,9.911913291s,6.11879195s,521.54418775789s
2.428401535s,16663,2.77530732s,9.808150804s,6.144167457s,677.0557598817389s
2.289816684s,16664,2.424874673s,10.046988779s,5.777058608s,663.7900128520688s
2.650786785s,16665,2.774162684s,9.708203734s,6.09017069s,654.4541354298055s
2.225064382s,16666,2.613784694s,8.129465506s,6.311045888s,574.2795940953666s
2.60477119s,16667,2.486161556s,8.729311653s,6.640620203s,641.525572677258s
2.850661634s,16668,2.498494687s,9.340127953s,6.128673822s,675.1264100194458s
2.671502763s,16669,3.098159906s,9.757696773s,6.456086341s,615.8531054215827s
2.560564943s,16670,2.597237685s,8.903810438s,6.239365302s,604.4440556909196s
2.612577559s,16671,2.949172513s,9.121418597s,6.081549536s,609.7494542320073s
3.090920416s,16672,2.383060682s,8.518617432s,6.030930654s,625.4501480906312s
2.923001399s,16673,2.446230178s,8.976504987s,5.375373362s,676.6142345724984s
2.810488311s,16674,3.08778291s,9.31680739s,6.268350808s,626.9593177487219s
2.334426977s,16675,2.523500376s,9.277980365s,6.750437894s,658.6208317874379s
2.430741686s,16676,2.354254065s,9.030107825s,5.930073158s,566.7387637103078s
2.793658954s,16677,2.804927763s,9.140887784s,6.058430083s,618.0563479764827s
2.392198283s,16678,2.904742913s,9.458254908s,6.159561173s,616.2169615565286s
2.633253197s,16679,2.586218124s,9.418157537s,6.24309001s,676.0289401580665s
3.086522183s,16680,3.082169322s,9.431525774s,6.632444553s,645.3305423298756s
3.221555269s,16681,2.621679755s,8.666859903s,6.721745391s,608.5737113838434s
2.48589495s,16682,2.189012621s,9.653397235s,5.271932909s,650.3814593637904s
2.495323162s,16683,2.609535316s,9.32512179s,6.363871408s,581.4981650302723s
2.418681584s,16684,2.894204846s,9.688182085s,6.195888543s,503.8043745441653s
2.29942337s,16685,2.729459619s,8.01927932s,6.225501977s,571.5846719271188s
3.00374879s,16686,2.458500358s,8.801431268s,6.869239511s,664.0572472640785s
2.600047184s,16687,2.730545112s,8.990046331s,6.07466983s,579.9467601059617s
2.410474256s,16688,2.601659302s,9.398673082s,6.833829523s,546.2941661115998s
2.687153269s,16689,2.449681785s,9.199030499s,6.882529742s,590.0034044896832s
2.561650854s,16690,2.994150099s,9.386280744s,6.872536706s,615.2744055498508s
2.285998095s,16691,2.302089643s,9.15753441s,6.425332023s,507.1258030457089s
2.578686884s,16692,2.093605865s,7.864846517s,5.99379295s,579.6635574486937s
2.384503274s,16693,2.540397214s,7.860449397s,6.760512504s,661.7101700531s
2.683441651s,16694,2.648113695s,8.781321916s,6.646283869s,627.5065356074201s
2.401389734s,16695,2.52948845s,9.646026345s,6.295748911s,547.3277358376139s
2.911083619s,16696,2.534917676s,8.17878733s,7.029480914s,658.6706546487995s
3.124466435s,16697,2.610734144s,9.066581245s,6.059793529s,642.9704777098673s
2.843250009s,16698,2.628258203s,10.078932485s,5.92461908s,605.4663936015767s
2.642340432s,16699,2.709359418s,9.744419922s,6.845091847s,583.6293036003538s
2.269545352s,16700,2.600878374s,8.44859447s,6.078520002s,602.1258234547471s
2.572912544s,16701,2.881865227s,8.394141245s,6.81134622s,666.4660683487498s
2.229611363s,16702,2.709755894s,9.21590758s,6.339272749s,535.5367949002374s
3.054156236s,16703,2.845611819s,9.225873274s,5.677499504s,539.0355406218582s
2.793479963s,16704,2.542495548s,10.353114115s,6.994788011s,575.3459158098801s
2.7084766s,16705,2.938313437s,8.620595784s,5.896466362s,555.6438862908642s
2.746965703s,16706,2.562723336s,9.323624209s,6.179816177s,589.4089322972623s
2.841259594s,16707,2.792117609s,8.810961052s,5.593169649s,605.0260598654547s
2.453372549s,16708,2.972543012s,8.570091977s,6.830233652s,578.5516146057972s
3.149510295s,16709,2.859161332s,8.903042343s,7.225531927s,631.0877805049686s
2.538103366s,16710,2.64317277s,8.96550823s,6.728547822s,530.5936340126163s
2.527402138s,16711,2.956050991s,9.289830256s,5.952533501s,660.2584033555377s
2.626619694s,16712,2.687961337s,9.601268669s,6.223931072s,534.9556072324777s
2.78165382s,16713,2.492059733s,8.627323837s,6.126062977s,554.3942992510059s
2.925257831s,16714,3.004465175s,8.280724922s,6.551529924s,652.2990561120321s
2.512251307s,16715,2.525711779s,9.017953809s,6.188336632s,623.7115209603289s
2.289534686s,16716,2.98997092s,8.593875072s,5.826889561s,518.4765348521778s
2.549147159s,16717,2.991054188s,9.653694789s,6.113045195s,590.3675202237687s
2.17214194s,16718,2.772891078s,9.444303982s,6.782828004s,663.5644463519293s
2.903544945s,16719,2.599809661s,8.657517065s,6.732726473s,527.5882082089507s
2.834338326s,16720,2.804839989s,9.052828806s,6.599332671s,542.4920222673586s
2.356561469s,16721,3.112259339s,10.064378925s,6.469140328s,549.5042486827215s
2.529678621s,16722,2.113572939s,9.024480496s,6.587444755s,578.323168344207s
2.483137363s,16723,2.511053733s,8.505567156s,5.625987628s,531.4529473704736s
2.930956735s,16724,2.345695739s,9.111589168s,6.959310742s,597.1447815321155s
2.537040095s,16725,2.357727545s,9.350866363s,6.416094615s,547.0032862177242s
2.622115287s,16726,2.297320835s,8.845618971s,6.069704294s,533.7632316184298s
2.611839544s,16727,2.498988579s,9.865184018s,5.992900326s,633.7609179008698s
2.4726411s,16728,2.601805352s,9.703258073s,5.658327108s,645.5574704410747s
3.057920557s,16729,3.06506767s,9.023392146s,6.272996365s,529.061305380073s
2.570530264s,16730,2.869080831s,8.658576132s,6.005239904s,670.3419356122372s
2.939042537s,16731,2.808301183s,9.497671398s,6.779349778s,633.7641086073096s
2.159670543s,16732,2.575771757s,9.875081298s,5.288397837s,522.5597682778862s
2.616277758s,16733,2.653374022s,9.747373112s,6.339901184s,544.6654742481584s
2.696200818s,16734,2.765896055s,8.257262699s,5.281764357s,605.9176486662233s
2.957712815s,16735,2.552472609s,9.922304457s,6.816071732s,545.6508121589134s
2.857260463s,16736,2.373979376s,8.853619815s,6.087841127s,616.4947603995168s
3.239569149s,16737,2.650109497s,8.652804697s,6.434288233s,633.8794911202922s
2.46614744s,16738,2.399257758s,8.377783212s,6.2554569s,647.614772596889s
3.002669681s,16739,2.849643724s,9.296234889s,6.342098127s,556.7238607161014s
2.692220802s,16740,2.842931397s,9.101877129s,6.500328152s,530.0230144186742s
2.532601208s,16741,2.726900045s,9.701081946s,6.135895939s,655.7347293872403s
2.508341928s,16742,2.695164268s,8.893497097s,6.241980474s,632.8722188847074s
2.511318475s,16743,2.997194224s,9.496002355s,5.931479547s,550.178414470281s
3.067685894s,16744,2.384957512s,8.509892502s,5.765336184s,640.7132604736004s
2.553047307s,16745,2.627932525s,9.869195369s,6.016139562s,510.8857602535938s
2.349677837s,16746,2.699482863s,9.126826115s,6.624873017s,674.3015960362651s
2.579037091s,16747,2.463187143s,9.224697578s,6.573891077s,610.8133753119837s
2.543084932s,16748,2.68097766s,9.64140104s,7.309820972s,537.8005647511768s
2.719782229s,16749,2.354557723s,10.094989229s,6.422198604s,583.541909172543s
2.770197526s,16750,2.509981799s,9.19245676s,6.417797992s,607.9111520149861s
2.959884682s,16751,2.541045127s,8.201359502s,6.510130303s,622.4336752963428s
2.438784672s,16752,2.639653747s,9.618479084s,6.838147198s,586.9143248560517s
2.418165918s,16753,2.369799645s,8.397741169s,6.736320605s,518.0414674686463s
2.696153092s,16754,2.801608104s,8.908718136s,6.574562802s,592.9396485275767s
2.331867143s,16755,2.682167359s,9.296671718s,6.684442061s,504.3482254280824s
2.827161918s,16756,2.589865902s,9.267465516s,5.887927739s,662.1788838973566s
2.52165361s,16757,2.664452838s,9.061317382s,6.883721596s,659.8587730945163s
3.163659759s,16758,2.699117382s,9.728278793s,6.781794955s,521.1721831326385s
2.40283732s,16759,2.598805964s,8.110189878s,6.473281185s,595.614726927917s
2.859499214s,16760,2.296695105s,10.152245025s,6.278556959s,593.695445571821s
2.773420623s,16761,2.810769434s,9.373836621s,6.616648054s,673.7366176697877s
2.553411757s,16762,2.685385841s,8.910184294s,6.483781501s,620.088984862918s
2.442448229s,16763,2.632633312s,8.004129224s,6.615598503s,502.36203629899s
2.746836316s,16764,2.732997729s,9.150926427s,6.555446542s,632.4739990752365s
2.636713075s,16765,2.478196879s,8.778438829s,6.789628071s,526.85168488569s
2.822386316s,16766,2.683815605s,8.660489924s,6.700293221s,611.0556896607942s
2.438864899s,16767,2.677159248s,9.074727968s,5.904275176s,666.879381713673s
2.476830881s,16768,2.554152906s,9.492140041s,6.875346793s,595.020366401203s
2.43613467s,16769,2.642818064s,9.123227113s,5.898671802s,509.1107296095349s
2.426912548s,16770,2.538617123s,9.765626956s,6.312069481s,589.3453605850301s
2.380501017s,16771,2.868017021s,9.540976444s,5.964579958s,660.6078917706506s
2.778521133s,16772,2.665817691s,9.437097316s,5.993400816s,589.808249243203s
2.914510998s,16773,2.671424204s,9.776405004s,6.728860616s,533.4025602226928s
2.312925696s,16774,3.191439578s,8.792596938s,6.45835745s,648.439943947652s
2.541773177s,16775,2.321963159s,9.793989498s,5.553424155s,677.6701256378149s
2.769391355s,16776,2.742394387s,9.001368939s,6.171340017s,502.29583348929265s
2.713771555s,16777,2.454280949s,8.723988064s,5.842203934s,670.4788685386455s
2.90204207s,16778,3.01964556s,9.203733953s,6.680060342s,596.4917084234148s
2.81130593s,16779,2.391901476s,9.015961989s,6.537251784s,624.0751842630307s
2.682744341s,16780,2.970784703s,9.916240996s,6.07423585s,659.5287699502006s
2.863031783s,16781,2.863432849s,8.881571639s,7.023982148s,622.0277404854605s
3.047698169s,16782,2.982330695s,10.151295949s,6.988173486s,534.1200881054638s
2.790229801s,16783,2.670358451s,9.106809762s,6.657138781s,534.1377316948345s
2.293621852s,16784,2.826573468s,8.466902166s,5.998616581s,535.4742845233933s
2.972928873s,16785,2.284955744s,8.891397586s,6.285828688s,614.3317113059752s
2.437093124s,16786,2.287248419s,9.385000138s,6.544316545s,543.8824878282816s
2.353984561s,16787,2.900090763s,8.827645991s,6.009658068s,576.8379955608359s
2.528919447s,16788,2.633613754s,9.544761648s,6.097119475s,549.1673716854782s
2.552363815s,16789,2.645935516s,8.142371289s,6.743550409s,591.0246201766533s
2.933451588s,16790,2.552460087s,8.702341965s,5.834774003s,671.7461640749913s
2.75010344s,16791,2.356391897s,9.305956246s,6.518711882s,553.9110400249339s
3.183019793s,16792,3.136874899s,8.859246819s,6.206973954s,580.3247287809018s
2.636696223s,16793,2.449731166s,8.875854316s,6.736739692s,667.448056646685s
2.465014921s,16794,2.346430753s,9.54071203s,6.348791354s,543.6282313073251s
2.631557454s,16795,3.287612849s,9.093546753s,6.592879157s,572.9157573292697s
2.165734059s,16796,3.029190786s,9.514965706s,7.013904434s,616.0196270011127s
2.340659454s,16797,2.548910479s,9.233814499s,6.536299175s,676.2456832350621s
3.07909793s,16798,2.757049427s,8.888008421s,7.025509012s,586.9463403901502s
2.193113169s,16799,2.75265849s,8.260534911s,5.760532222s,538.6685574708305s
2.84092272s,16800,2.386441029s,7.898268237s,6.809779219s,567.1219996763318s
2.55393548s,16801,2.447024238s,8.991261173s,6.32926328s,618.5429540553772s
2.874223101s,16802,2.31436286s,8.749768963s,5.965180674s,639.0410006476855s
2.719066702s,16803,2.927978998s,9.258550953s,5.852003757s,529.6899264821659s
2.906641205s,16804,2.406652615s,10.225919602s,6.676434996s,588.0960823845401s
2.187482686s,16805,2.532199949s,9.331694248s,6.371262106s,629.8761847610439s
2.681147477s,16806,2.182690903s,9.329562968s,5.938553118s,623.5785350979091s
2.67239355s,16807,2.832205402s,9.879328539s,6.740795349s,578.2690546425121s
2.465870702s,16808,2.742473358s,8.831935177s,6.167290761s,597.3644969333445s
2.676652746s,16809,2.877175752s,8.499137681s,5.902085051s,525.6239425725902s
2.806728396s,16810,2.704512262s,8.760767393s,6.963503301s,630.1096526296064s
3.212731467s,16811,2.615132895s,8.786271281s,5.579178407s,591.0023311205435s
2.716707778s,16812,2.426694102s,9.01167417s,6.257088322s,647.7986278832709s
2.425063846s,16813,2.484300776s,9.6184502s,5.977690103s,544.5622314447264s
3.063212587s,16814,2.518700441s,9.115874527s,6.032735101s,563.4231135259786s
2.685750765s,16815,2.822562401s,8.664359324s,6.695895257s,644.2892745620734s
2.412986873s,16816,3.073861859s,8.82037758s,6.306843154s,530.3705505486447s
2.312558975s,16817,2.360772888s,8.83367407s,6.132597259s,505.32271054350855s
2.901858077s,16818,2.653785131s,8.179048211s,6.154633217s,604.246730679999s
2.812600124s,16819,2.699017059s,8.171329905s,5.854848263s,532.0034108173575s
2.285124171s,16820,2.988260686s,9.064432761s,6.929676041s,614.8617588304562s
3.079006966s,16821,2.714186562s,8.251902914s,6.255851469s,669.5438653771001s
2.3602295s,16822,2.197706335s,8.842218275s,6.69729684s,605.1994291504708s
2.734863785s,16823,2.491925417s,8.00546898s,6.71713331s,666.9651458819999s
2.231604856s,16824,2.364052706s,8.955839346s,6.905276605s,530.3654069950667s
2.600016993s,16825,2.782978568s,8.757762723s,7.279225901s,592.5055675004405s
2.979562488s,16826,2.60826446s,9.261920148s,6.785462966s,673.3138673520182s
2.751581005s,16827,2.511821393s,8.919591239s,6.338143425s,563.3332828207191s
2.580877901s,16828,2.576023293s,9.338889458s,6.889715746s,617.9377135402978s
2.551687628s,16829,2.869181516s,9.622874275s,6.377963604s,561.9446095141054s
2.511039075s,16830,2.950075399s,8.32050766s,6.035805828s,535.8518406245123s
2.6756209s,16831,2.648406307s,9.310653536s,6.761083106s,563.6494194797726s
2.591616524s,16832,2.837428547s,8.547072122s,6.367673273s,507.44518734748186s
2.446200647s,16833,2.689009934s,9.076161155s,6.418987351s,638.8381890805992s
2.660068988s,16834,2.379017206s,9.200046848s,6.706377701s,673.609599421151s
2.39415626s,16835,3.022601861s,8.593677395s,6.79113844s,616.2255665588204s
2.880034231s,16836,3.000682756s,8.82272745s,6.513132484s,603.0225306905186s
2.15581216s,16837,2.997388405s,9.058516403s,6.439135927s,549.2089850006229s
2.662267303s,16838,2.753839549s,8.702115401s,6.223765616s,649.7956441473646s
3.023906634s,16839,2.487660078s,9.840861259s,6.730229713s,527.2970621143093s
3.06466254s,16840,3.000719341s,9.314060632s,6.653663592s,589.8916734231307s
2.769301399s,16841,2.728211003s,9.448631179s,6.423442691s,676.0254851867076s
2.850115229s,16842,2.952567462s,9.271505041s,5.687879885s,594.2572696921967s
2.343977163s,16843,2.699899618s,9.246752468s,6.775688725s,542.1554152249288s
2.370557363s,16844,2.897908349s,9.217458766s,7.081997117s,529.0799408220126s
2.139248189s,16845,2.707561363s,9.481633708s,6.254840356s,569.4323260354975s
2.578174104s,16846,2.461540207s,10.141667116s,6.327505456s,641.9037036636525s
2.479473873s,16847,2.70321311s,9.533469123s,5.528969607s,523.3761207139842s
2.765943946s,16848,2.784886086s,9.821814075s,5.964285226s,673.085315674602s
2.585840478s,16849,2.782695973s,8.816119958s,5.686785986s,666.6385765307093s
2.675053112s,16850,2.842097648s,8.553710283s,5.898770136s,536.3938079281439s
2.159537048s,16851,2.546405666s,9.199018103s,7.060255675s,565.6234314400494s
2.828125549s,16852,2.641982246s,9.264796431s,6.13740201s,593.125426618133s
3.193512473s,16853,2.57818995s,9.619896672s,5.495404596s,645.6936758324783s
2.519072314s,16854,2.252594397s,8.284039279s,6.932946327s,534.8031690311101s
2.379897958s,16855,2.358732491s,9.862915847s,6.075072976s,552.0168070966802s
2.568700022s,16856,2.814034519s,9.9350511s,6.800843171s,594.3539399094321s
2.699111981s,16857,2.454796477s,8.393537977s,6.52473055s,675.1343609010876s
3.116627047s,16858,3.03002126s,8.335525686s,5.924337598s,589.0445170890678s
3.010007229s,16859,2.439347527s,9.729742004s,5.695920134s,529.532207272209s
2.786319655s,16860,2.264688096s,9.037587324s,6.798658676s,640.6274703323323s
2.688977937s,16861,2.408217946s,9.255582661s,6.71910788s,626.7989258186002s
2.710379026s,16862,2.807975259s,9.285516897s,6.510652371s,587.9713178191156s
2.559871504s,16863,2.402879074s,9.781642261s,7.064016455s,516.2715379500978s
2.868043196s,16864,2.860000964s,8.56620683s,6.860915783s,509.28666644986185s
2.614008083s,16865,2.234956813s,9.298686871s,6.410052373s,646.2050890573773s
